zip,city,state,county,timezone
33013,Hialeah,Florida,Miami-Dade,America/New_York
33014,Hialeah,Florida,Miami-Dade,America/New_York
33015,Hialeah,Florida,Miami-Dade,America/New_York
33016,Hialeah,Florida,Miami-Dade,America/New_York
33018,Hialeah,Florida,Miami-Dade,America/New_York
33019,Hollywood,Florida,Broward,America/New_York
33020,Hollywood,Florida,Broward,America/New_York
33021,Hollywood,Florida,Broward,America/New_York
33022,Hollywood,Florida,Broward,America/New_York
33023,Hollywood,Florida,Broward,America/New_York
33024,Hollywood,Florida,Broward,America/New_York
33025,Hollywood,Florida,Broward,America/New_York
33026,Hollywood,Florida,Broward,America/New_York
33027,Hollywood,Florida,Broward,America/New_York
33028,Pembroke Pines,Florida,Broward,America/New_York
33029,Hollywood,Florida,Broward,America/New_York
33030,Homestead,Florida,Miami-Dade,America/New_York
33031,Homestead,Florida,Miami-Dade,America/New_York
33032,Homestead,Florida,Miami-Dade,America/New_York
33033,Homestead,Florida,Miami-Dade,America/New_York
33034,Homestead,Florida,Miami-Dade,America/New_York
33035,Homestead,Florida,Miami-Dade,America/New_York
33036,Islamorada,Florida,Monroe,America/New_York
33037,Key Largo,Florida,Monroe,America/New_York
33039,Homestead,Florida,Miami-Dade,America/New_York
33040,Key West,Florida,Monroe,America/New_York
33042,Summerland Key,Florida,Monroe,America/New_York
33043,Big Pine Key,Florida,Monroe,America/New_York
33050,Marathon,Florida,Monroe,America/New_York
33051,Key Colony Beach,Florida,Monroe,America/New_York
33054,Opa Locka,Florida,Miami-Dade,America/New_York
33055,Opa Locka,Florida,Miami-Dade,America/New_York
33056,Miami Gardens,Florida,Miami-Dade,America/New_York
33060,Pompano Beach,Florida,Broward,America/New_York
33062,Pompano Beach,Florida,Broward,America/New_York
33063,Pompano Beach,Florida,Broward,America/New_York
33064,Pompano Beach,Florida,Broward,America/New_York
33065,Coral Springs,Florida,Broward,America/New_York
33066,Pompano Beach,Florida,Broward,America/New_York
33067,Pompano Beach,Florida,Broward,America/New_York
33068,Pompano Beach,Florida,Broward,America/New_York
33069,Pompano Beach,Florida,Broward,America/New_York
33070,Tavernier,Florida,Monroe,America/New_York
33071,Coral Springs,Florida,Broward,America/New_York
33073,Pompano Beach,Florida,Broward,America/New_York
33076,Pompano Beach,Florida,Broward,America/New_York
33101,Miami,Florida,Miami-Dade,America/New_York
33109,Miami Beach,Florida,Miami-Dade,America/New_York
33122,Miami,Florida,Miami-Dade,America/New_York
33125,Miami,Florida,Miami-Dade,America/New_York
33126,Miami,Florida,Miami-Dade,America/New_York
33127,Miami,Florida,Miami-Dade,America/New_York
33128,Miami,Florida,Miami-Dade,America/New_York
33129,Miami,Florida,Miami-Dade,America/New_York
33130,Miami,Florida,Miami-Dade,America/New_York
33131,Miami,Florida,Miami-Dade,America/New_York
33132,Miami,Florida,Miami-Dade,America/New_York
33133,Miami,Florida,Miami-Dade,America/New_York
33134,Miami,Florida,Miami-Dade,America/New_York
33135,Miami,Florida,Miami-Dade,America/New_York
33136,Miami,Florida,Miami-Dade,America/New_York
33137,Miami,Florida,Miami-Dade,America/New_York
33138,Miami,Florida,Miami-Dade,America/New_York
33139,Miami Beach,Florida,Miami-Dade,America/New_York
33140,Miami Beach,Florida,Miami-Dade,America/New_York
33141,Miami Beach,Florida,Miami-Dade,America/New_York
33142,Miami,Florida,Miami-Dade,America/New_York
33143,Miami,Florida,Miami-Dade,America/New_York
33144,Miami,Florida,Miami-Dade,America/New_York
33145,Miami,Florida,Miami-Dade,America/New_York
33146,Miami,Florida,Miami-Dade,America/New_York
33147,Miami,Florida,Miami-Dade,America/New_York
33149,Key Biscayne,Florida,Miami-Dade,America/New_York
33150,Miami,Florida,Miami-Dade,America/New_York
33154,Miami Beach,Florida,Miami-Dade,America/New_York
33155,Miami,Florida,Miami-Dade,America/New_York
33156,Miami,Florida,Miami-Dade,America/New_York
33157,Miami,Florida,Miami-Dade,America/New_York
33158,Miami,Florida,Miami-Dade,America/New_York
33160,North Miami Beach,Florida,Miami-Dade,America/New_York
33161,Miami,Florida,Miami-Dade,America/New_York
33162,Miami,Florida,Miami-Dade,America/New_York
33165,Miami,Florida,Miami-Dade,America/New_York
33166,Miami,Florida,Miami-Dade,America/New_York
33167,Miami,Florida,Miami-Dade,America/New_York
33168,Miami,Florida,Miami-Dade,America/New_York
33169,Miami,Florida,Miami-Dade,America/New_York
33170,Miami,Florida,Miami-Dade,America/New_York
33172,Miami,Florida,Miami-Dade,America/New_York
33173,Miami,Florida,Miami-Dade,America/New_York
33174,Miami,Florida,Miami-Dade,America/New_York
33175,Miami,Florida,Miami-Dade,America/New_York
33176,Miami,Florida,Miami-Dade,America/New_York
33177,Miami,Florida,Miami-Dade,America/New_York
33178,Miami,Florida,Miami-Dade,America/New_York
33179,Miami,Florida,Miami-Dade,America/New_York
33180,Miami,Florida,Miami-Dade,America/New_York
33181,Miami,Florida,Miami-Dade,America/New_York
33182,Miami,Florida,Miami-Dade,America/New_York
33183,Miami,Florida,Miami-Dade,America/New_York
33184,Miami,Florida,Miami-Dade,America/New_York
33185,Miami,Florida,Miami-Dade,America/New_York
33186,Miami,Florida,Miami-Dade,America/New_York
33187,Miami,Florida,Miami-Dade,America/New_York
33189,Miami,Florida,Miami-Dade,America/New_York
33190,Miami,Florida,Miami-Dade,America/New_York
33193,Miami,Florida,Miami-Dade,America/New_York
33194,Miami,Florida,Miami-Dade,America/New_York
33196,Miami,Florida,Miami-Dade,America/New_York
33301,Fort Lauderdale,Florida,Broward,America/New_York
33304,Fort Lauderdale,Florida,Broward,America/New_York
33305,Fort Lauderdale,Florida,Broward,America/New_York
33306,Fort Lauderdale,Florida,Broward,America/New_York
33308,Fort Lauderdale,Florida,Broward,America/New_York
33309,Fort Lauderdale,Florida,Broward,America/New_York
33311,Fort Lauderdale,Florida,Broward,America/New_York
33312,Fort Lauderdale,Florida,Broward,America/New_York
33313,Fort Lauderdale,Florida,Broward,America/New_York
33314,Fort Lauderdale,Florida,Broward,America/New_York
33315,Fort Lauderdale,Florida,Broward,America/New_York
33316,Fort Lauderdale,Florida,Broward,America/New_York
33317,Fort Lauderdale,Florida,Broward,America/New_York
33319,Fort Lauderdale,Florida,Broward,America/New_York
33321,Fort Lauderdale,Florida,Broward,America/New_York
33322,Fort Lauderdale,Florida,Broward,America/New_York
33323,Fort Lauderdale,Florida,Broward,America/New_York
33324,Fort Lauderdale,Florida,Broward,America/New_York
33325,Fort Lauderdale,Florida,Broward,America/New_York
33326,Fort Lauderdale,Florida,Broward,America/New_York
33327,Fort Lauderdale,Florida,Broward,America/New_York
33328,Fort Lauderdale,Florida,Broward,America/New_York
33330,Fort Lauderdale,Florida,Broward,America/New_York
33331,Fort Lauderdale,Florida,Broward,America/New_York
33332,Fort Lauderdale,Florida,Broward,America/New_York
33334,Fort Lauderdale,Florida,Broward,America/New_York
33351,Fort Lauderdale,Florida,Broward,America/New_York
33388,Plantation,Florida,Broward,America/New_York
33401,West Palm Beach,Florida,Palm Beach,America/New_York
33403,West Palm Beach,Florida,Palm Beach,America/New_York
33404,West Palm Beach,Florida,Palm Beach,America/New_York
33405,West Palm Beach,Florida,Palm Beach,America/New_York
33406,West Palm Beach,Florida,Palm Beach,America/New_York
33407,West Palm Beach,Florida,Palm Beach,America/New_York
33408,North Palm Beach,Florida,Palm Beach,America/New_York
33409,West Palm Beach,Florida,Palm Beach,America/New_York
33410,Palm Beach Gardens,Florida,Palm Beach,America/New_York
33411,West Palm Beach,Florida,Palm Beach,America/New_York
33412,West Palm Beach,Florida,Palm Beach,America/New_York
33413,West Palm Beach,Florida,Palm Beach,America/New_York
33414,Wellington,Florida,Palm Beach,America/New_York
33415,West Palm Beach,Florida,Palm Beach,America/New_York
33417,West Palm Beach,Florida,Palm Beach,America/New_York
33418,Palm Beach Gardens,Florida,Palm Beach,America/New_York
33426,Boynton Beach,Florida,Palm Beach,America/New_York
33428,Boca Raton,Florida,Palm Beach,America/New_York
33430,Belle Glade,Florida,Palm Beach,America/New_York
33431,Boca Raton,Florida,Palm Beach,America/New_York
33432,Boca Raton,Florida,Palm Beach,America/New_York
33433,Boca Raton,Florida,Palm Beach,America/New_York
33434,Boca Raton,Florida,Palm Beach,America/New_York
33435,Boynton Beach,Florida,Palm Beach,America/New_York
33436,Boynton Beach,Florida,Palm Beach,America/New_York
33437,Boynton Beach,Florida,Palm Beach,America/New_York
33438,Canal Point,Florida,Martin,America/New_York
33440,Clewiston,Florida,Hendry,America/New_York
33441,Deerfield Beach,Florida,Broward,America/New_York
33442,Deerfield Beach,Florida,Broward,America/New_York
33444,Delray Beach,Florida,Palm Beach,America/New_York
33445,Delray Beach,Florida,Palm Beach,America/New_York
33446,Delray Beach,Florida,Palm Beach,America/New_York
33449,Lake Worth,Florida,Palm Beach,America/New_York
33455,Hobe Sound,Florida,Martin,America/New_York
33458,Jupiter,Florida,Palm Beach,America/New_York
33460,Lake Worth Beach,Florida,Palm Beach,America/New_York
33461,Lake Worth,Florida,Palm Beach,America/New_York
33462,Lake Worth,Florida,Palm Beach,America/New_York
33463,Lake Worth,Florida,Palm Beach,America/New_York
33467,Lake Worth,Florida,Palm Beach,America/New_York
33469,Jupiter,Florida,Martin,America/New_York
33470,Loxahatchee,Florida,Palm Beach,America/New_York
33471,Moore Haven,Florida,Glades,America/New_York
33472,Boynton Beach,Florida,Palm Beach,America/New_York
33473,Boynton Beach,Florida,Palm Beach,America/New_York
33476,Pahokee,Florida,Palm Beach,America/New_York
33477,Jupiter,Florida,Palm Beach,America/New_York
33478,Jupiter,Florida,Palm Beach,America/New_York
33480,Palm Beach,Florida,Palm Beach,America/New_York
33483,Delray Beach,Florida,Palm Beach,America/New_York
33484,Delray Beach,Florida,Palm Beach,America/New_York
33486,Boca Raton,Florida,Palm Beach,America/New_York
33487,Boca Raton,Florida,Palm Beach,America/New_York
33493,South Bay,Florida,Palm Beach,America/New_York
33496,Boca Raton,Florida,Palm Beach,America/New_York
33498,Boca Raton,Florida,Palm Beach,America/New_York
33503,Balm,Florida,Hillsborough,America/New_York
33510,Brandon,Florida,Hillsborough,America/New_York
33511,Brandon,Florida,Hillsborough,America/New_York
33513,Bushnell,Florida,Sumter,America/New_York
33514,Center Hill,Florida,Sumter,America/New_York
33521,Coleman,Florida,Sumter,America/New_York
33523,Dade City,Florida,Pasco,America/New_York
33525,Dade City,Florida,Pasco,America/New_York
33527,Dover,Florida,Hillsborough,America/New_York
33530,Durant,Florida,Hillsborough,America/New_York
33534,Gibsonton,Florida,Hillsborough,America/New_York
33538,Lake Panasoffkee,Florida,Sumter,America/New_York
33540,Zephyrhills,Florida,Pasco,America/New_York
33541,Zephyrhills,Florida,Pasco,America/New_York
33542,Zephyrhills,Florida,Pasco,America/New_York
33543,Wesley Chapel,Florida,Pasco,America/New_York
33544,Wesley Chapel,Florida,Pasco,America/New_York
33545,Wesley Chapel,Florida,Pasco,America/New_York
33547,Lithia,Florida,Hillsborough,America/New_York
33548,Lutz,Florida,Hillsborough,America/New_York
33549,Lutz,Florida,Hillsborough,America/New_York
33550,Mango,Florida,Hillsborough,America/New_York
33556,Odessa,Florida,Hillsborough,America/New_York
33558,Lutz,Florida,Hillsborough,America/New_York
33559,Lutz,Florida,Hillsborough,America/New_York
33563,Plant City,Florida,Hillsborough,America/New_York
33565,Plant City,Florida,Hillsborough,America/New_York
33566,Plant City,Florida,Hillsborough,America/New_York
33567,Plant City,Florida,Hillsborough,America/New_York
33569,Riverview,Florida,Hillsborough,America/New_York
33570,Ruskin,Florida,Hillsborough,America/New_York
33572,Apollo Beach,Florida,Hillsborough,America/New_York
33573,Sun City Center,Florida,Hillsborough,America/New_York
33574,Saint Leo,Florida,Pasco,America/New_York
33576,San Antonio,Florida,Pasco,America/New_York
33578,Riverview,Florida,Hillsborough,America/New_York
33579,Riverview,Florida,Hillsborough,America/New_York
33584,Seffner,Florida,Hillsborough,America/New_York
33585,Sumterville,Florida,Sumter,America/New_York
33592,Thonotosassa,Florida,Hillsborough,America/New_York
33594,Valrico,Florida,Hillsborough,America/New_York
33596,Valrico,Florida,Hillsborough,America/New_York
33597,Webster,Florida,Sumter,America/New_York
33598,Wimauma,Florida,Hillsborough,America/New_York
33602,Tampa,Florida,Hillsborough,America/New_York
33603,Tampa,Florida,Hillsborough,America/New_York
33604,Tampa,Florida,Hillsborough,America/New_York
33605,Tampa,Florida,Hillsborough,America/New_York
33606,Tampa,Florida,Hillsborough,America/New_York
33607,Tampa,Florida,Hillsborough,America/New_York
33609,Tampa,Florida,Hillsborough,America/New_York
33610,Tampa,Florida,Hillsborough,America/New_York
33611,Tampa,Florida,Hillsborough,America/New_York
33612,Tampa,Florida,Hillsborough,America/New_York
33613,Tampa,Florida,Hillsborough,America/New_York
33614,Tampa,Florida,Hillsborough,America/New_York
33615,Tampa,Florida,Hillsborough,America/New_York
33616,Tampa,Florida,Hillsborough,America/New_York
33617,Tampa,Florida,Hillsborough,America/New_York
33618,Tampa,Florida,Hillsborough,America/New_York
33619,Tampa,Florida,Hillsborough,America/New_York
33620,Tampa,Florida,Hillsborough,America/New_York
33621,Tampa,Florida,Hillsborough,America/New_York
33624,Tampa,Florida,Hillsborough,America/New_York
33625,Tampa,Florida,Hillsborough,America/New_York
33626,Tampa,Florida,Hillsborough,America/New_York
33629,Tampa,Florida,Hillsborough,America/New_York
33634,Tampa,Florida,Hillsborough,America/New_York
33635,Tampa,Florida,Hillsborough,America/New_York
33637,Tampa,Florida,Hillsborough,America/New_York
33647,Tampa,Florida,Hillsborough,America/New_York
33701,Saint Petersburg,Florida,Pinellas,America/New_York
33702,Saint Petersburg,Florida,Pinellas,America/New_York
33703,Saint Petersburg,Florida,Pinellas,America/New_York
33704,Saint Petersburg,Florida,Pinellas,America/New_York
33705,Saint Petersburg,Florida,Pinellas,America/New_York
33706,Saint Petersburg,Florida,Pinellas,America/New_York
33707,Saint Petersburg,Florida,Pinellas,America/New_York
33708,Saint Petersburg,Florida,Pinellas,America/New_York
33709,Saint Petersburg,Florida,Pinellas,America/New_York
33710,Saint Petersburg,Florida,Pinellas,America/New_York
33711,Saint Petersburg,Florida,Pinellas,America/New_York
33712,Saint Petersburg,Florida,Pinellas,America/New_York
33713,Saint Petersburg,Florida,Pinellas,America/New_York
33714,Saint Petersburg,Florida,Pinellas,America/New_York
33715,Saint Petersburg,Florida,Pinellas,America/New_York
33716,Saint Petersburg,Florida,Pinellas,America/New_York
33744,Bay Pines,Florida,Pinellas,America/New_York
33755,Clearwater,Florida,Pinellas,America/New_York
33756,Clearwater,Florida,Pinellas,America/New_York
33759,Clearwater,Florida,Pinellas,America/New_York
33760,Clearwater,Florida,Pinellas,America/New_York
33761,Clearwater,Florida,Pinellas,America/New_York
33762,Clearwater,Florida,Pinellas,America/New_York
33763,Clearwater,Florida,Pinellas,America/New_York
33764,Clearwater,Florida,Pinellas,America/New_York
33765,Clearwater,Florida,Pinellas,America/New_York
33767,Clearwater Beach,Florida,Pinellas,America/New_York
33770,Largo,Florida,Pinellas,America/New_York
33771,Largo,Florida,Pinellas,America/New_York
33772,Seminole,Florida,Pinellas,America/New_York
33773,Largo,Florida,Pinellas,America/New_York
33774,Largo,Florida,Pinellas,America/New_York
33776,Seminole,Florida,Pinellas,America/New_York
33777,Seminole,Florida,Pinellas,America/New_York
33778,Largo,Florida,Pinellas,America/New_York
33781,Pinellas Park,Florida,Pinellas,America/New_York
33782,Pinellas Park,Florida,Pinellas,America/New_York
33785,Indian Rocks Beach,Florida,Pinellas,America/New_York
33786,Belleair Beach,Florida,Pinellas,America/New_York
33801,Lakeland,Florida,Polk,America/New_York
33803,Lakeland,Florida,Polk,America/New_York
33805,Lakeland,Florida,Polk,America/New_York
33809,Lakeland,Florida,Polk,America/New_York
33810,Lakeland,Florida,Polk,America/New_York
33811,Lakeland,Florida,Polk,America/New_York
33812,Lakeland,Florida,Polk,America/New_York
33813,Lakeland,Florida,Polk,America/New_York
33815,Lakeland,Florida,Polk,America/New_York
33823,Auburndale,Florida,Polk,America/New_York
33825,Avon Park,Florida,Highlands,America/New_York
33827,Babson Park,Florida,Polk,America/New_York
33830,Bartow,Florida,Polk,America/New_York
33834,Bowling Green,Florida,Hardee,America/New_York
33835,Bradley,Florida,Polk,America/New_York
33837,Davenport,Florida,Polk,America/New_York
33838,Dundee,Florida,Polk,America/New_York
33839,Eagle Lake,Florida,Polk,America/New_York
33840,Eaton Park,Florida,Polk,America/New_York
33841,Fort Meade,Florida,Polk,America/New_York
33843,Frostproof,Florida,Polk,America/New_York
33844,Haines City,Florida,Polk,America/New_York
33847,Homeland,Florida,Polk,America/New_York
33848,Intercession City,Florida,Osceola,America/New_York
33849,Kathleen,Florida,Polk,America/New_York
33850,Lake Alfred,Florida,Polk,America/New_York
33851,Lake Hamilton,Florida,Polk,America/New_York
33852,Lake Placid,Florida,Highlands,America/New_York
